"role.oracle.help.oracle" : "查验玩家职业"
"role.oracle.message" : "%PLAYER% 似乎是%ROLES% "
"role.oracle.divineCoolDown" : "占卜冷却"
"role.oracle.divineDuration" : "占卜所需时间"
"role.oracle.divineCoolDownAddition" : "占卜冷却时间追加"
"role.oracle.countOfCandidates" : "占卜后将会得到的职业数"
"role.oracle.dieWhenDiviningOpportunist" : "占卜对象为投机者时占卜师死亡"
"role.oracle.dieWhenDiviningOracle" : "占卜对象为其他占卜师时占卜师死亡"

"role.provocateur.name" : "挑衅者"
"role.provocateur.short" : "衅"
"role.provocateur.hint" : "我死了，你也别想活着!"
"role.provocateur.info" : "如果在能力发动时被击杀，则会连带凶手一起死亡\n如果挑衅者被投票放逐，则会带走随机一个投票给他的玩家"
"role.provocateur.help.embroil" : "激活挑衅时间"
"role.provocateur.embroilCoolDown" : "挑衅冷却"
"role.provocateur.embroilCoolDownAddition" : "挑衅冷却时间追加"
"role.provocateur.embroilDuration" : "挑衅持续时间"
"role.provocateur.maxRevievNumber" : "挑衅者复活次数"

"role.psychic.name" : "通灵师"
"role.psychic.short" : "通"
"role.psychic.hint" : "快去找死者收集证言"
"role.psychic.info" : "你可以追踪玩家的尸体\n当你在尸体附近时，你可以看到有关这具尸体的一些信息\n当会议开始后，你就再也无法看到这具尸体的信息了\n你越接近尸体，所给出的信息就越具体、清晰"
"role.psychic.help.search" : "追踪灵魂，收集信息"
"role.psychic.searchCoolDown" : "追踪尸体冷却"
"role.psychic.searchDuration" : "追踪尸体持续时间"
"role.psychic.color.dark" : "深色"
"role.psychic.color.light" : "浅色"
"role.psychic.message.elapsedTime" : "我已经死了 %TIME% 秒…"
"role.psychic.message.killerColor" : "杀人凶手是 %COLOR% 的！"
"role.psychic.message.killerRole" : "杀人凶手的职业是 %ROLE% ！"
"role.psychic.message.myRole" : "我的职业是 %MYROLE% ！"
"role.psychic.message.losing" : "我好恨啊..."

"role.sheriff.name" : "警长"
"role.sheriff.short" : "警"
"role.sheriff.hint" : "击杀<color=#ff1919ff>伪装者</color>"
"role.sheriff.info" : "警长可以击杀其他玩家。\n如果警长尝试击杀船员阵营的玩家，警长自己死亡"
"role.sheriff.killCoolDown" : "警长击杀冷却"
"role.sheriff.canKillMadmate" : "可以击杀叛徒"
"role.sheriff.canKillSpy" : "可以击杀卧底"
"role.sheriff.canKillNecromancer" : "可以击杀死灵法师"
"role.sheriff.canKillSheriff" : "可以击杀其他警长"
"role.sheriff.canKillOpportunist" : "可以击杀投机者"
"role.sheriff.canKillChainShifter" : "可以击杀交换师"
"role.sheriff.numberOfShots" : "最大击杀次数"

"role.seer.name" : "灵媒"
"role.seer.short" : "灵"
"role.seer.hint" : "你可以预见死亡"
"role.seer.info" : "有人死的时候会有白光提示\n死亡地点会出现死者的幽灵"
"role.seer.ghostDuration" : "鬼魂显示持续时间"

"role.spy.name" : "卧底"
"role.spy.short" : "卧"
"role.spy.hint" : "扰乱<color=#ff1919ff>伪装者</color>们的行动"
"role.spy.info" : "卧底属于船员阵营。\n从伪装者方来看，卧底为多出来的一名伪装者阵营玩家。"
"role.spy.impostorCanKillImpostor" : "伪装者可击杀其他伪装者"
"role.spy.ventCoolDown" : "管道冷却"
"role.spy.ventDuration" : "管道潜伏时间"
"role.spy.canUseKillButton" : "可以使用击杀键"
"role.spy.killCoolDown" : "击杀冷却时间"
"role.spy.numberOfShots" : "击杀次数"

"role.madmate.name" : "叛徒"
"role.madmate.short" : "叛"
"role.madmate.secondaryPrefix" : "叛变的"
"role.madmate.hint" : "帮助<color=#ff1919ff>伪装者</color>获得胜利"
"role.madmate.info" : "在暗处帮助伪装者并和伪装者一起胜利\n注意别暴露自己。"
"role.madmate.isSecondaryRole" : "叛徒成为附加职业"
"role.madmate.canUseVents" : "叛徒可以使用管道"
"role.madmate.hasImpostorVision" : "叛徒有伪装者视野"
"role.madmate.canInvokeSabotage" : "叛徒可以破坏"
"role.madmate.canFixLightsAndComms" : "叛徒可以修复断电和通讯"
"role.madmate.involveNonImpostorPlayerOnExile" : "被逐出时带走一个非伪装者玩家"
"role.madmate.canKnowImpostorsByTasks" : "叛徒可以通过完成任务得知伪装者"
"role.madmate.numOfTasksRequired" : "得知伪装者所需任务数"
"role.madmate.taskPercent" : "得知伪装者所需任务百分比"

"role.impostor.name" : "伪装者"
"role.impostor.short" : "伪"
"role.impostor.hint" : "杀死船员"
"role.impostor.info" : "你是普通的伪装者，没有任何特殊能力"

"role.bountyHunter.name" : "赏金猎人"
"role.bountyHunter.short" : "赏"
"role.bountyHunter.hint" : "猎杀你的悬赏目标"
"role.bountyHunter.info" : "当你击杀目标时下一次击杀将近在咫尺！\n但你杀死了非目标时会受到惩罚......看清你的目标！"
"role.bountyHunter.changingBountyInterval" : "改变追猎目标的时间间隔"
"role.bountyHunter.killCoolDownMultiplierAfterKillingBounty" : "击杀追猎目标后的奖励冷却"
"role.bountyHunter.killCoolDownMultiplierAfterKillingOthers" : "击杀非追猎目标后的惩罚冷却"
"role.bountyHunter.showArrowPointingTowardsTheBounty" : "对追猎目标用箭头标记"
"role.bountyHunter.bountyArrowUpdateInterval" : "追猎目标箭头更新间隔"
"role.bountyHunter.canChangeTarget" : "可以手动更换目标"
"role.bountyHunter.changeTargetCoolDown" : "手动更换目标冷却"

"role.camouflager.name" : "隐蔽者"
"role.camouflager.short" : "隐"
"role.camouflager.hint" : "给他们上个迷彩涂装"
"role.camouflager.info" : "开启隐蔽后大家都是一样的\n趁机出手。"
"role.camouflager.help.camo" : "将所有人变为相同颜色"
"role.camouflager.camouflageCoolDown" : "隐蔽冷却"
"role.camouflager.camouflageDuration" : "隐蔽持续时间"

"role.cleaner.name" : "清理者"
"role.cleaner.short" : "清"
"role.cleaner.hint" : "杀人不留痕迹"
"role.cleaner.info" : "清理者可以让场上的尸体消失\n请注意击杀冷却和清理冷却共同计算冷却时间"
"role.cleaner.help.clean" : "清理尸体"
"role.cleaner.cleanCoolDown" : "清理冷却"

"role.damned.name" : "受诅咒者"
"role.damned.short" : "诅"
"role.damned.hint" : "我才是真正的叛徒！"
"role.damned.info" : "你被<color=#ff1919ff>诅咒</color>了，伪装者的意志在你的体内苏醒。背叛曾经的伙伴们吧\n下一次会议后你将成为伪装者的一员！"
"role.damned.message.killed" : "伪装者之魂在你体内苏醒，下次会议时你就是伪装者的一员了！"

"role.disturber.name" : "干扰者"
"role.disturber.short" : "扰"
"role.disturber.hint" : "干扰其他玩家"
"role.disturber.info" : "干扰者可以在地图上设置磁极。\n磁极之间连接将形成电磁屏障，阻碍玩家移动。"
"role.disturber.help.disturb" : "放置电磁屏障/激活电磁屏障。"
"role.disturber.disturbCoolDown" : "技能冷却"
"role.disturber.disturbDuration" : "技能持续时间"
"role.disturber.disturbBlackOutRate" : "使用能力时的视野"
"role.disturber.countOfBarriors" : "最多屏障安装数"
"role.disturber.maxPoleDistance" : "磁极间的最大距离"
"role.disturber.ignoreBarriors" : "可以通过屏障的玩家"
"role.disturber.ignoreBarriors.constant" : "全员不可通过"
"role.disturber.ignoreBarriors.impostors" : "伪装者"
"role.disturber.ignoreBarriors.onlyMyself" : "仅自己"
"role.disturber.countOfBolts" : "屏蔽桩个数"

"role.eraser.name" : "抹除者"
"role.eraser.short" : "抹"
"role.eraser.hint" : "抹去他们的职业"
"role.eraser.help.erase" : "抹去他人的职业"
"role.eraser.info" : "被你抹除的船员将会失去他们的职业\n中立也有可能变成船员。"
"role.eraser.canEraseSecretRole" : "可以抹除隐藏职业"
"role.eraser.eraseDuration" : "抹除所需时间"
"role.eraser.eraseCoolDown" : "抹除冷却"
"role.eraser.eraseCoolDownAddition" : "抹除冷却递增"
"role.eraser.eraserCanGuessCrewmate" : "赌怪抹除者可以在会议中猜测船员"

"role.evilAce.name" : "密命王牌"
"role.evilAce.short" : "密"
"role.evilAce.hint" : "秘密隐藏的ability 让我来向你证明它的意义"
"role.evilAce.info" : "当密命王牌孤军奋战时，其击杀冷却会大幅减少。"
"role.evilAce.killCoolDown" : "冷却减少"
"role.evilAce.canKnowDeadNonImpostorsRoles" : "密命王牌得知非伪装者死亡玩家的职业"
"role.evilAce.canKnowRolesOnlyMyMurders" : "密命王牌只得知自己杀死的玩家的职业"

"role.evilGuesser.name" : "邪恶的赌怪"
"role.evilGuesser.short" : "邪赌"
"role.evilGuesser.hint" : "去击溃船员吧"
"role.evilGuesser.info" : "赌怪可以在会议中猜测其他玩家的身份。\n如果赌怪猜测正确，那名玩家立即死亡。\n如果赌怪猜测错误，赌怪立即死亡。"

"role.evilTrapper.name" : "邪恶的陷阱师"
"role.evilTrapper.short" : "邪陷"
"role.evilTrapper.hint" : "你的陷阱是害人的！"
"role.evilTrapper.info" : "陷阱师可以在地图上放置陷阱。\n\n青色的陷阱为加速陷阱，经过的玩家移动速度会提升。\n加速陷阱放置的那轮会议后所有人可见。\n红色的陷阱为减速陷阱，经过的玩家移动速度会下降。\n减速陷阱放置的那轮会议后所有人可见。\n黄色的陷阱为杀人陷阱，所有玩家不可见。\n第一个踏上杀人陷阱的玩家将被击杀，那之后杀人陷阱消失。"

"role.evilTracker.name" : "邪恶的追踪者"
"role.evilTracker.short" : "邪追"
"role.evilTracker.hint" : "追踪其他玩家"
"role.evilTracker.info" : "你可以追踪其他玩家\n在会议中你可见追踪目标的任务进度"

"role.jailer.name" : "狱卒"
"role.jailer.short" : "狱"
"role.jailer.info" : "狱卒可以远程查看主控台（点击破坏可见）\n另外，在地图上你可以辨认出尸体和你的队友"
"role.jailer.hint" : "一切都在掌握之中"
"role.jailer.canMoveWithLookingMap" : "可以在移动中查看主控台"
"role.jailer.canIdentifyImpostors" : "能在主控台中识别伪装者和尸体"
"role.jailer.ignoreCommSabotage" : "远程查看主控台不受通讯破坏干扰"

"role.painter.name" : "画皮师"
"role.painter.short" : "皮"
"role.painter.hint" : "杜鹃花真的很香"
"role.painter.info" : "你可以改变其他玩家的外观"
"role.painter.help.sample" : "获取他人外貌的样本"
"role.painter.help.paint" : "改变其他玩家的外观"
"role.painter.sampleCoolDown" : "取样冷却"
"role.painter.paintCoolDown" : "改变外观冷却"
"role.painter.changeLookImmediately" : "使用技能后立即改变外观"

"role.marionette.name" : "木偶师"
"role.marionette.short" : "偶"
"role.marionette.hint" : "利用木偶欺诈船员"
"role.marionette.info" : "木偶师可以放置一个任何人都可见的木偶。\n在木偶有效时间内，木偶师可以随时查看木偶的周围情况，并可以交换自己与木偶的位置。"
"role.marionette.help.decoy" : "放置一个木偶。"
"role.marionette.help.swap" : "与木偶交换位置。"
"role.marionette.help.monitor" : "查看木偶附近情况。"
"role.marionette.help.destroy" : "回收木偶。"
"role.marionette.decoyDuration" : "木偶可存在时间"
"role.marionette.swapCoolDown" : "交换位置冷却"

"role.morphing.name" : "化形者"
"role.morphing.short" : "化"
"role.morphing.hint" : "装作别人的样子"
"role.morphing.info" : "先暗中给玩家取样，然后化形来击杀他人。"
"role.morphing.help.sample" : "取样"
"role.morphing.help.morph" : "化形"
"role.morphing.morphCoolDown" : "化形冷却"
"role.morphing.morphDuration" : "化形持续时间"

"role.reaper.name" : "送葬者"
"role.reaper.short" : "葬"
"role.reaper.info" : "送葬者可以拖拽尸体。\n此外，对于送葬者而言，全部管道网络均联通。"
"role.reaper.hint" : "拖走尸体来欺骗船员"
"role.reaper.help.dragAndDrop" : "拖动尸体"
"role.reaper.ventCoolDown" : "管道冷却"
"role.reaper.ventDuration" : "管道潜伏时间"

"role.raider.name" : "强盗"
"role.raider.short" : "强"
"role.raider.info" : "强盗无法正常击杀，但可以掷出一把可以穿透人体的斧头击杀他人"
"role.raider.hint" : "一斧制敌"
"role.raider.help.equip" : "拿出/隐匿斧头"
"role.raider.throwCoolDown" : "投掷斧头冷却"
"role.raider.axeSize" : "斧头大小"
"role.raider.axeSpeed" : "斧头飞行速度"
"role.raider.canKillImpostors" : "可以击杀伪装者"

"role.sniper.name" : "狙击手"
"role.reaper.short" : "狙"
"role.sniper.hint" : "一枪制敌"
"role.sniper.info" : "狙击手可以远距离狙杀其他玩家。墙壁不能阻挡狙击手的狙杀。\n狙击手的狙杀有最大有效射程，并会在狙击手所在地点周围用狙击图标向其他玩家示意"
"role.sniper.help.equip" : "拿出/隐匿狙击枪"
"role.sniper.snipeCoolDown" : "狙击冷却"
"role.sniper.shotSize" : "狙击手子弹大小"
"role.sniper.shotEffectiveRange" : "狙击有效射程"
"role.sniper.canKillImpostors" : "可以击杀伪装者"
"role.sniper.soundEffectiveRange" : "枪声可听范围"
"role.sniper.storeRifleOnFire" : "射击后继续持枪"
"role.sniper.showAimAssist" : "显示辅助瞄准"
"role.sniper.aimAssistDelay" : "辅助瞄准线的延迟"
"role.sniper.aimAssistDuration" : "辅助瞄准线的持续时间"
"role.sniper.nearMessage" : "你的附近似乎有一个隐身的玩家，千万小心！"

"role.arsonist.name" : "纵火犯"
"role.arsonist.short" : "纵"
"role.arsonist.hint" : "燃烧吧！"
"role.arsonist.info" : "纵火犯需要给所有存活玩家涂油来获得胜利。\n\n - F : 涂油 / 点火（在场全部其他玩家处于被涂油状态时）"
"role.arsonist.help.douse" : "涂油。"
"role.arsonist.help.ignite" : "点火并胜利。"
"role.arsonist.douseDuration" : "涂油所需时间"
"role.arsonist.douseCoolDown" : "涂油冷却"
"role.arsonist.douseRange" : "最大涂油距离"
"role.arsonist.canUseVents" : "纵火犯可使用管道"

"role.chainShifter.name" : "交换师"
"role.chainShifter.short" : "交"
"role.chainShifter.hint" : "交换他人职业"
"role.chainShifter.info" : "交换师可以与其他玩家交换职业。\n若不交换职业，交换师将在最后输掉游戏。\n\n - F : 交换职业"
"role.chainShifter.help.shift" : "交换他人职业。"
"role.chainShifter.isGuessable" : "可以被赌怪猜测"
"role.chainShifter.guesserMode" : "交换后附加职业赌怪分配"
"role.chainShifter.guesserMode.dontShift" : "保留"
"role.chainShifter.guesserMode.erase" : "消失"
"role.chainShifter.guesserMode.shift" : "交换"

"role.empiric.name" : "疫医"
"role.empiric.short" : "疫"
"role.empiric.hint" : "感染所有人"
"role.empiric.help.infect" : "释放瘟疫感染他人。"
"role.empiric.info" : "疫医让所有其他玩家感染疫病则疫医获得胜利。\n疫医自己可以感染若干名玩家。\n此外，在被感染的玩家身边停留足够时间的玩家也会被感染。\n\n - F : 释放瘟疫"
"role.empiric.maxInfectMyself" : "疫医自己最大可感染人数"
"role.empiric.infectDuration" : "瘟疫扩散所需时间"
"role.empiric.infectRange" : "瘟疫扩散范围"
"role.empiric.canInfectMyKiller" : "杀害疫医的凶手也会被感染"
"role.empiric.coastingPhase" : "会议后疫病的免疫时间"
"role.empiric.ventCoolDown" : "管道冷却"
"role.empiric.ventDuration" : "管道潜伏时间"
"role.empiric.canUseVents" : "疫医可使用管道"

"role.jackal.name" : "豺狼"
"role.jackal.short" : "豺"
"role.jackal.hint" : "歼灭其他玩家"
"role.jackal.help.sidekick" : "招募跟班为自己所用"
"role.jackal.info" : "豺狼杀死其他所有玩家则豺狼获得胜利。\n跟班存在的场合，豺狼死亡则跟班可以晋升为豺狼。\n\n - F : 招募跟班"
"role.jackal.canCreateSidekick" : "豺狼可招募跟班"
"role.jackal.killCoolDown" : "击杀冷却"
"role.jackal.numOfKillingToCreateSidekick" : "豺狼可以招募跟班前需要击杀的人数"
"role.jackal.createSidekickCoolDownOption" : "豺狼招募冷却时间"

"role.sidekick.name" : "跟班"
"role.sidekick.short" : "跟"
"role.sidekick.info" : "豺狼死亡后，你会成为新的豺狼。"
"role.sidekick.canKill" : "跟班可击杀"
"role.sidekick.killCoolDown" : "击杀冷却"
"role.sidekick.takeOverOriginalRole" : "跟班原有职业将被取代"
"role.sidekick.canCreateSidekick" : "跟班晋升为豺狼后可招募新的跟班"
"role.sidekick.canUseVents" : "跟班可使用管道"

"role.jester.name" : "小丑"
"role.jester.short" : "丑"
"role.jester.hint" : "想办法让自己被投出去"
"role.jester.info" : "小丑被放逐则小丑获得胜利。"
"role.jester.help.dragAndDrop" : "拖曳尸体欺骗别人"
"role.jester.help.blank" : "拿出假狙击枪"
"role.jester.canUseVents" : "小丑可以使用管道"
"role.jester.canInvokeSabotage" : "小丑可破坏"
"role.jester.ventCoolDown" : "管道冷却"
"role.jester.ventDuration" : "管道潜伏时间"
"role.jester.canFixLightsAndComms" : "小丑可以修复断电和通讯"
"role.jester.canDragBodies" : "可以拖曳尸体"
"role.jester.canFireBlankShots" : "可以发射空包弹"

"role.opportunist.name" : "投机者" 
"role.opportunist.short" : "投"
"role.opportunist.hint" : "苟且偷生"
"role.opportunist.info" : "投机者完成自己的所有任务之后可以和其他玩家一同胜利。"
"role.opportunist.numOfTasks" : "投机者任务数"
"role.opportunist.canUseVents" : "投机者可使用管道"
"role.opportunist.additionalEndText" : " <color=#ffffffff>+</color> <color=#6afc2dff>投机者</color>"
"role.opportunist.ventCoolDown" : "管道冷却"
"role.opportunist.ventDuration" : "管道潜伏时间"
"role.opportunist.canWinWithArsonist" : "可以与纵火犯共同胜利"
"role.opportunist.canWinWithEmpiric" : "可以与疫医共同胜利"
"role.opportunist.canWinWithJester" : "可以与小丑共同胜利"
"role.opportunist.canWinWithVulture" : "可以与秃鹫共同胜利"
"role.opportunist.canWinWithLovers" : "可以和恋人共同胜利"
"role.opportunist.canWinWithAvenger" : "可以与复仇者共同胜利"
"role.opportunist.canWinWithPavlov" : "可以与巴浦洛夫团队共同胜利"
"role.opportunist.task.staying" : "待在%OBJ%"
"role.opportunist.task.staying.weaponsConsole" : "武器操纵台"
"role.opportunist.task.staying.steering" : "船舵"
"role.opportunist.task.staying.receivingDevice" : "接收设备处"
"role.opportunist.task.staying.plasticContainer" : "垃圾桶"
"role.opportunist.task.staying.switchboard" : "配电板"
"role.opportunist.task.staying.reactor" : "反应堆"
"role.opportunist.task.staying.memorabilia" : "记录"
"role.opportunist.task.staying.planters" : "花盆"
"role.opportunist.task.staying.vendingMachine" : "售货机"
"role.opportunist.task.staying.rendezvous" : "集合点"
"role.opportunist.task.staying.lockers" : "储物柜"
"role.opportunist.task.staying.tree" : "大树"
"role.opportunist.task.staying.telescope" : "望远镜"
"role.opportunist.task.staying.drill" : "钻头"
"role.opportunist.task.staying.ruby" : "宝石"
"role.opportunist.task.staying.crane" : "起重机"
"role.opportunist.task.staying.kitchen" : "厨房"
"role.opportunist.task.staying.innermost" : "最深处"
"role.opportunist.task.staying.lounge" : "休息室"
"role.opportunist.task.staying.decontamination" : "去污室"

"role.teamSanta.name" : "圣诞老人"

"role.santaClaus.name" : "圣诞老人"
"role.santaClaus.short" : "圣"
"role.santaClaus.hint" : "叮叮当，叮叮当"
"role.santaClaus.info" : "邀请他人进入团队\n如果你的团队成员都活着，那么整个团队获得胜利"
"role.santaClaus.help.santa" : "邀请他人进入你的团队"
"role.santaClaus.santaClausIsGuessable" : "可以被赌怪猜测"
"role.santaClaus.tasksPerPresent" : "补充邀请次数需完成任务数"
"role.santaClaus.maxPresents" : "最多邀请次数"
"role.santaClaus.killCoolDown" : "击杀冷却"
"role.santaClaus.occupyDoubleRoleCount" : "圣诞老人团队占用两个中立位置"

"role.blackSanta.name" : "邪恶的圣诞老人"
"role.blackSanta.short" : "邪圣"
"role.blackSanta.hint" : "在飞船上寻些乐子"
"role.blackSanta.info" : "杀死他人与你的团队获得胜利。当你的邀请在冷却时，可以杀害他人并移动尸体。\n如果你的团队成员都活着，那么整个团队获得胜利"
"role.blackSanta.help.capture" : "拖曳尸体"
"role.blackSanta.help.release" : "放下尸体"

"role.spectre.name" : "狐妖"
"role.spectre.short" : "狐"
"role.spectre.hint" : "行妖之道"
"role.spectre.hint" : "存活下来"
"role.spectre.info" : "完成任务，夺取胜利。"
"role.spectre.spawnImmoralist" : "生成背德者"
"role.spectre.occupyDoubleRoleCount" : "占用2个分配角色"
"role.spectre.spectreTask" : "狐妖任务"
"role.spectre.spectreTask.eatTheFried" : "油豆腐任务（？）"
"role.spectre.numOfTheFriedRequiredToWin" : "吃油豆腐的数量"
"role.spectre.clarifyCharge" : "隐身使用次数"
"role.spectre.clarifyDuration" : "隐身持续时间"
"role.spectre.clarifyCoolDown" : "隐身冷却时间"
"role.spectre.lastImpostorCanGuessSpectre" : "绝境者可以猜测狐妖"
"role.spectre.canTakeOverSabotageWin" : "夺取破坏胜利"
"role.spectre.canTakeOverTaskWin" : "夺取任务胜利"
"role.spectre.canFixEmergencySabotage" : "可以修复紧急破坏"
"role.spectre.ventCoolDown" : "管道使用冷却时间"
"role.spectre.ventDuration" : "管道潜伏时间"
"role.spectre.task.fried" : "偷偷吃油豆腐"
"role.spectre.task.rancor" : "怨恨のメッセージを届ける"
"role.spectre.task.rancor.phase" : "フェイズ %PHASE%: %DETAIL%"
"role.spectre.task.rancor.phase.letter" : "手紙を手に入れる"
"role.spectre.task.rancor.phase.delivery" : "恨みを %PLAYER% に届ける"
"role.spectre.task.rancor.phase.statue" : "石像に力を捧げる"

"role.immoralist.name" : "背徳者"
"role.immoralist.short" : "背"
"role.immoralist.hint" : "即使是赌上性命"
"role.immoralist.hint" : "狐妖的好助手（舔狗）"
"role.immoralist.info" : "为了胜利，帮助狐妖"
"role.immoralist.showDeathFlash" : "在有人死亡时闪光"
"role.immoralist.canKnowWhereIsDeadBodies" : "可以得知死者位置"
"role.immoralist.canFixLightsAndComms" : "干扰破坏修理"

"role.vulture.name" : "秃鹫"
"role.vulture.short" : "秃"
"role.vulture.hint" : "吞噬尸体"
"role.vulture.info" : "秃鹫吃掉指定数量的尸体则秃鹫获得胜利。\n秃鹫可以看到指向场上所有尸体的若干青色箭头。"
"role.vulture.help.eat" : "吞噬尸体。"
"role.vulture.eatenCountNeeded" : "秃鹫获胜所需吞噬的尸体数量"
"role.vulture.eatCoolDown" : "吞噬冷却"
"role.vulture.ventCoolDown" : "管道冷却"
"role.vulture.ventDuration" : "管道潜伏时间"

"role.crewmate.secret.name" : "？？？"
"role.impostor.secret.name" : "？？？"
"role.crewmate.secret.short" : "？？？"
"role.impostor.secret.short" : "？？？"
"role.crewmate.secret.hint" : "完成任务唤醒你的职业"
"role.impostor.secret.hint" : "杀害他人唤醒你的职业"
"role.crewmate.secret.info" : "完成一定任务后便能知晓你的职业"
"role.impostor.secret.info" : "击杀一定次数后便能知晓你的职业"



"role.holmes.name" : "福尔摩斯"
"role.holmes.short" : "福"
"role.holmes.hint" : "拨开迷雾 看清真相"
"role.holmes.info" : "获得玩家职业。"
"role.holmes.isGuessable" : "是否可以被猜测"
"role.holmes.surveyCooldown" : "调查技能冷却"
"role.holmes.maxSurveyNumber" : "最大调查次数"
"role.holmes.canKnowJobs" : "可以知道具体职业"

"role.sanctifier.name" : "净化者"
"role.sanctifier.short" : "净"
"role.sanctifier.hint" : "净化你的心灵"
"role.sanctifier.info" : "消除一些附加职业，包括叛徒。"
"role.sanctifier.canUnsetMadmate" : "可以消除叛徒"
"role.sanctifier.canUnsetGuesser" : "可以消除赌怪"
"role.sanctifier.canUnsetSidekick" : "可以消除跟班"
"role.sanctifier.maxUnsetNumber" : "技能最大使用次数"

"role.schrodingersCat.name" : "薛定谔的猫"
"role.schrodingersCat.short" : "猫"
"role.whiteCat.name" : "薛定谔的猫"
"role.whiteCat.short" : "猫"
"role.redCat.name" : "薛定谔的猫"
"role.redCat.short" : "猫"
"role.blueCat.name" : "薛定谔的猫"
"role.blueCat.short" : "猫"
"role.schrodingersCat.hint" : "打不过就加入"
"role.whiteCat.hint" : "打不过就加入"
"role.redCat.hint" : "打不过就加入"
"role.blueCat.hint" : "打不过就加入"
"role.schrodingersCat.info" : "通过被击杀加入凶手所在的阵营。"
"role.schrodingersCat.isGuessable" : "是否可以被猜测"
"role.schrodingersCat.canBeCrewmate" : "可以加入船员阵营"
"role.schrodingersCat.canBeImpostor" : "可以加入伪装者阵营"
"role.schrodingersCat.canBeJackal" : "可以加入豺狼阵营（全局）"
"role.schrodingersCat.canUseKillButtonI" : "（伪装者）可以使用击杀键"
"role.schrodingersCat.canUseKillButton" : "（豺狼）可以使用击杀键"
"role.schrodingersCat.killCooldown" : "（豺狼）击杀冷却"
"role.schrodingersCat.canAlwaysChangeTeam" : "猫可以连续更换阵营"

"role.madman.name" : "疯子"
"role.madman.short" : "疯"
"role.madman.info" : "顶替他的位置"
"role.madman.hint" : "abab"
"role.madman.isGuessable" : "是否可以被猜测"
"role.madman.killCooldown" : "击杀冷却"

"role.lastImpostor.name" : "绝境者"
"role.lastImpostor.short": "LI"
"role.lastImpostor.info" : "抓住最后的机会"
"role.lastImpostor.hint" : "这是伪装者最后的疯狂。"
"role.lastImpostor.guessGuiTitle" : "谁是狐妖？"

"role.sick.name" : "病人"
"role.sick.short" : "病"
"role.sick.info" : "你刀了我，你也别想好过了"

"role.vampire.name" : "吸血鬼"
"role.vampire.short" : "血"
"role.vampire.hint" : "吸干他们的血"
"role.vampire.info" : "通过击杀键吸血。\n一段时间后目标死亡。"
"role.vampire.dieAfterSuckBlond" : "死亡延迟"
"role.vampire.suckBlondCooldown" : "吸血冷却时间"

"role.assassin.name" : "刺客"
"role.assassin.short" : "刺"
"role.assassin.hint" : "刺杀就是艺术！"
"role.assassin.info" : "使用技能标记一个人。\n使用刺杀将瞬移至目标位置并击杀。"
"role.assassin.assassinateCooldown" : "刺杀冷却时间"

"role.observer.name" : "观察者"
"role.observer.short" : "观"
"role.observer.hint" : "悄悄观察他们"
"role.observer.info" : "拥有伪装者视野和限制的使用通风管能力。"
"role.observer.canUseVent" : "可以使用管道"
"role.observer.hasImpostorLight" : "拥有伪装者视野"
"role.observer.hideCoolDown" : "观察冷却时间"
"role.observer.hideDuringTime" : "观察持续时间"

"role.onlinecelebrity.name" : "网红"
"role.onlinecelebrity.short" : "网"
"role.onlinecelebrity.hint" : "万众瞩目"
"role.onlinecelebrity.info" : "死后所有船员阵营玩家屏幕闪光。"

"role.serialkiller.name" : "嗜血杀手"
"role.serialkiller.short" : "嗜"
"role.serialkiller.hint" : "你渴望鲜血"
"role.serialkiller.info" : "通过击杀满足你嗜血的欲望。"
"role.serialkiller.killCooldown" : "特殊击杀冷却"
"role.serialkiller.suicideMaxTime" : "自杀倒计时"

"role.demagogue.name" : "反叛者"
"role.demagogue.short" : "反"
"role.demagogue.hint" : "劝说也是一种艺术"
"role.demagogue.info" : "你没有使用风管和击杀能力，但你可以招募玩家成为伪装者。\n大部分船员职业有特殊对应职业。"
"role.demagogue.demagogueMaxCreateCount" : "最大招募个数"

"role.decider.name" : "裁决者"
"role.decider.short" : "裁"
"role.decider.hint" : "现在谁才是赌怪？"
"role.decider.info" : "由你掌控飞船大权。"
"role.decider.chanceToSpawnAsSecondarySide" : "生成邪恶裁决者的概率"
"role.decider.definitiveAssignment" : "多人时公平分配阵营"
"role.decider.decideCount" : "可裁决次数（全局）"
"role.decider.decideLeft" : "裁决剩余次数"
"role.decider.prefix.primary" : "Nice"
"role.decider.prefix.secondary" : "Evil"

"role.niceDecider.name" : "正义的裁决者"
"role.niceDecider.short" : "正裁"
"role.niceDecider.hint" : "将 <color=#ff1919ff>伪装者</color> 统统裁决掉"
"role.niceDecider.info" : "将 <color=#ff1919ff>伪装者</color> 统统裁决掉。"

"role.evilDecider.name" : "邪恶的裁决者"
"role.evilDecider.hint" : "让邪恶充斥整个飞船"
"role.evilDecider.short" : "邪裁"
"role.evilDecider.info" : "击杀目击证人。"

"role.flash.name" : "闪电侠"
"role.flash.short" : "闪"
"role.flash.hint" : "你超速了"
"role.flash.info" : "时速180迈，交警直呼666。"
"role.flash.customSpeed" : "速度倍数"

"role.swapper.name" : "换票师"
"role.swapper.short" : "换"
"role.swapper.hint" : "改变投票的结局"
